Date,Open,High,Low,Close,Volume,Adj Close,simple 10-day moving average,weighted 10-day moving average,momentum,%K,%D,output,close of yesterday,close of two days before,close of three days before,close of four days before,close of five days before,,,,,,,
2014/4/29,523.890015,537.76001,523,536.330017,2535200,536.330017,539.5170043,534.7738181,-12.369995,47.79248491,26.0765527,1,522.97998,523.099976,534.440002,537.51001,545.5,,,,,,,
2014/4/30,535.119995,536.340027,529.090027,534.880005,2038500,534.880005,538.1350036,533.9307273,-29.020019,45.05661321,30.28641601,0,536.330017,522.97998,523.099976,534.440002,537.51001,,,,,,,
2014/5/1,534.25,539.909973,532.859985,538.530029,2004300,538.530029,535.5980041,534.0025501,-4.809998,59.84788913,30.49484718,1,534.880005,536.330017,522.97998,523.099976,534.440002,,,,,,,
2014/5/2,541.440002,542.400024,533.27002,533.869995,1780800,533.869995,534.6510009,533.6883666,-5.5,61.8107973,34.07173641,0,538.530029,534.880005,536.330017,522.97998,523.099976,,,,,,,
2014/5/5,530.23999,535.719971,527.580017,535.330017,1228400,535.330017,534.2470031,533.8118241,-10.169983,65.7568027,38.30135308,1,533.869995,538.530029,534.880005,536.330017,522.97998,,,,,,,
2014/5/6,533.409973,534.549988,522.26001,522.570007,1835000,522.570007,531.9540038,531.6887339,-14.940003,34.23080209,37.76915455,0,535.330017,533.869995,538.530029,534.880005,536.330017,,,,,,,
2014/5/7,523.25,524.429993,511.089996,518,3074300,518,530.0030028,529.1516423,-16.440002,22.22222222,37.65105715,0,522.570007,535.330017,533.869995,538.530029,534.880005,,,,,,,
2014/5/8,515.719971,527.349976,514.460022,520.169983,2452000,520.169983,528.5760009,527.3638205,-2.929993,29.20374519,38.99708179,1,518,522.570007,535.330017,533.869995,538.530029,,,,,,,
2014/5/9,518.650024,527.349976,514.280029,526.619995,2261200,526.619995,528.9280028,527.0081831,3.640015,49.74516898,43.82702616,1,520.169983,518,522.570007,535.330017,533.869995,,,,,,,
2014/5/12,531.840027,538.75,527.51001,538.429993,1948400,538.429993,530.4730041,528.7358176,2.099976,87.32025727,50.2986783,1,526.619995,520.169983,518,522.570007,535.330017,,,,,,,
2014/5/13,539.580017,543.98999,537.900024,541.539978,2012000,541.539978,530.9940002,530.7479947,6.659973,92.55315366,54.77474518,1,538.429993,526.619995,520.169983,518,522.570007,,,,,,,
2014/5/14,541.820007,541.820007,533.109985,534.409973,1280900,534.409973,530.946997,531.3690807,-4.120056,70.88140198,57.35722405,0,541.539978,538.429993,526.619995,520.169983,518,,,,,,,
2014/5/15,533.140015,534,525.309998,529.119995,1832900,529.119995,530.0059936,531.0368985,-4.75,54.80243857,56.852679,0,534.409973,541.539978,538.429993,526.619995,520.169983,,,,,,,
2014/5/16,529.599976,530.840027,523.570007,528.299988,1907700,528.299988,529.4489929,530.7267157,-7.030029,52.31001562,55.90260083,0,529.119995,534.409973,541.539978,538.429993,526.619995,,,,,,,
2014/5/19,528.880005,539.349976,525.659973,538.830017,1976500,538.830017,529.7989929,532.4323564,16.26001,84.31618863,57.75853942,1,528.299988,529.119995,534.409973,541.539978,538.429993,,,,,,,
2014/5/20,540,546.349976,536.570007,540.390015,2425300,540.390015,531.5809937,534.3579968,22.390015,83.09709478,62.64516869,1,538.830017,528.299988,529.119995,534.409973,541.539978,,,,,,,
2014/5/21,542.900024,549.75,542.109985,549.700012,1564700,549.700012,534.7509949,537.6523637,29.530029,99.85906952,70.40885342,1,540.390015,538.830017,528.299988,529.119995,534.409973,,,,,,,
2014/5/22,552.200012,557.960022,551,555.450012,2149700,555.450012,538.2789978,541.4158214,28.830017,94.25363919,76.91384282,1,549.700012,540.390015,538.830017,528.299988,529.119995,,,,,,,
2014/5/23,558.130005,565,554.169983,563.799988,2672500,563.799988,541.9969971,546.0560014,25.369995,97.1035187,81.64967779,1,555.450012,549.700012,540.390015,538.830017,528.299988,,,,,,,
2014/5/27,567.780029,574.869995,564.150024,574.869995,2185800,574.869995,545.6409973,552.0329101,33.330017,100,82.91765206,1,563.799988,555.450012,549.700012,540.390015,538.830017,,,,,,,
2014/5/28,574.570007,577.659973,569.950012,570.450012,1581600,570.450012,548.5320007,556.5436401,36.040039,86.67042793,82.32937949,0,574.869995,563.799988,555.450012,549.700012,540.390015,,,,,,,
2014/5/29,573.390015,573.47998,568.450012,570.559998,1411100,570.559998,552.1470032,560.5487305,41.440003,86.87376694,83.92861599,1,570.450012,574.869995,563.799988,555.450012,549.700012,,,,,,,
2014/5/30,571.640015,572.580017,565.789978,571.650024,1871700,571.650024,556.4000061,564.0947343,43.350036,88.88897619,87.33726975,1,570.559998,570.450012,574.869995,563.799988,555.450012,,,,,,,
2014/6/2,569.75,570.409973,556.700012,564.340027,1660500,564.340027,560.00401,565.5383745,25.51001,74.38471923,89.54474011,0,571.650024,570.559998,570.450012,574.869995,563.799988,,,,,,,
2014/6/3,560.900024,562.400024,552.530029,554.51001,2031300,554.51001,561.5720093,564.5394654,14.119995,43.6603014,85.47915139,0,564.340027,571.650024,570.559998,570.450012,574.869995,,,,,,,
2014/6/4,551.52002,558.580017,548.559998,553.76001,1729100,553.76001,562.9090088,563.1191019,4.059998,32.77082681,80.44652459,0,554.51001,564.340027,571.650024,570.559998,570.450012,,,,,,,
2014/6/5,557.109985,565,555.049988,564.929993,1793400,564.929993,564.4320069,563.4865535,9.479981,56.25432668,76.08605031,1,553.76001,554.51001,564.340027,571.650024,570.559998,,,,,,,
2014/6/6,568.159973,568.799988,559.580017,566.030029,1740200,566.030029,565.4900086,563.777103,2.230041,60.03452237,72.66413862,1,564.929993,553.76001,554.51001,564.340027,571.650024,,,,,,,
2014/6/9,566.75,572,565.219971,570.72998,1529700,570.72998,566.1830078,564.7298251,-4.140015,76.18557061,70.57234382,1,566.030029,564.929993,553.76001,554.51001,564.340027,,,,,,,
2014/6/10,568.780029,572,566.130005,568.299988,1483800,568.299988,565.5260071,565.1147306,-2.150024,67.83507546,67.35585136,0,570.72998,566.030029,564.929993,553.76001,554.51001,,,,,,,
2014/6/11,565.919983,568.969971,563.679993,567.5,1129000,567.5,565.2310059,565.4736384,-3.059998,76.0032732,66.28913589,0,568.299988,570.72998,566.030029,564.929993,553.76001,,,,,,,
2014/6/12,567,567,557.150024,559.5,1546500,559.5,564.1250061,564.4316373,-12.150024,45.54535115,62.15629431,0,567.5,568.299988,570.72998,566.030029,564.929993,,,,,,,
2014/6/13,560.080017,560.650024,553.719971,560.349976,1353300,560.349976,562.9950013,563.7452682,-3.990051,50.29853666,58.29725036,1,559.5,567.5,568.299988,570.72998,566.030029,,,,,,,
2014/6/16,557.25,557.98999,550,552.299988,1971800,552.299988,561.7909974,561.8007203,-2.210022,15.95558738,52.45433717,0,560.349976,559.5,567.5,568.299988,570.72998,,,,,,,
2014/6/17,552.359985,553.73999,547.469971,550.619995,1477600,550.619995,561.4019959,559.769629,-3.140015,12.84150133,49.37245716,0,552.299988,560.349976,559.5,567.5,568.299988,,,,,,,
2014/6/18,552.799988,561.400024,551.580017,560.659973,2060600,560.659973,562.0919922,559.6347157,-4.27002,53.77083737,51.47245822,1,550.619995,552.299988,560.349976,559.5,567.5,,,,,,,
2014/6/19,561.150024,565,556.669983,564.98999,2627400,564.98999,562.0979919,560.1616244,-1.040039,71.42274067,52.98929962,1,560.659973,550.619995,552.299988,560.349976,559.5,,,,,,,
2014/6/20,566.450012,566.77002,559.369995,566.52002,3160600,566.52002,562.146991,560.9656295,-4.20996,77.6601161,54.75185899,1,564.98999,560.659973,550.619995,552.299988,560.349976,,,,,,,
2014/6/23,564.349976,574.440002,563.5,574.289978,1722800,574.289978,562.5029908,563.1734453,5.98999,99.44373813,57.07767574,1,566.52002,564.98999,560.659973,550.619995,552.299988,,,,,,,
2014/6/24,574.219971,582.25,569.159973,572.539978,2844300,572.539978,562.9269898,564.9983521,5.039978,72.08161615,57.50232981,0,574.289978,566.52002,564.98999,560.659973,550.619995,,,,,,,
2014/6/25,573.549988,587.299988,573.26001,585.929993,2114700,585.929993,564.7699891,569.1807163,26.429993,96.56039564,59.55804206,1,572.539978,574.289978,566.52002,564.98999,560.659973,,,,,,,
2014/6/26,589.299988,589.599976,579.599976,584.77002,2012400,584.77002,567.2969911,572.8170856,24.420044,88.5355912,63.85706606,0,585.929993,572.539978,574.289978,566.52002,564.98999,,,,,,,
2014/6/27,585.450012,587.880005,582.619995,585.690002,2021300,585.690002,569.8309937,576.1612694,33.390014,90.71926528,67.89913892,1,584.77002,585.929993,572.539978,574.289978,566.52002,,,,,,,
2014/6/30,586.76001,587.710022,583.289978,584.669983,1478900,584.669983,573.0679932,578.8592674,34.049988,88.29814286,75.13339447,0,585.690002,584.77002,585.929993,572.539978,574.289978,,,,,,,
2014/7/1,587.650024,593.659973,586.289978,591.48999,1643200,591.48999,577.1549927,582.2087214,30.830017,94.8431909,83.33356343,1,584.669983,585.690002,584.77002,585.929993,572.539978,,,,,,,
2014/7/2,592.26001,594.150024,589.109985,590.780029,1195800,590.780029,580.1669983,584.6860007,25.790039,91.00856106,87.0573358,0,591.48999,584.669983,585.690002,584.77002,585.929993,,,,,,,
2014/7/3,591.700012,594.25,589,593.080017,898900,593.080017,582.976001,587.0338223,26.559997,96.64569142,89.57963087,1,590.780029,591.48999,584.669983,585.690002,584.77002,,,,,,,
2014/7/7,593.51001,595.650024,587.940002,590.76001,1336700,590.76001,585.4,588.4490967,16.470032,84.79001446,90.29262071,0,593.080017,590.780029,591.48999,584.669983,585.690002,,,,,,,
2014/7/8,586.369995,587.969971,574,578.400024,2125200,578.400024,585.8110046,587.1763737,5.860046,34.88121257,83.83636816,0,590.76001,593.080017,590.780029,591.48999,584.669983,,,,,,,
2014/7/9,578.950012,584.099976,577,583.359985,1372800,583.359985,586.8930053,586.7307338,-2.570008,45.10928399,81.13913494,1,578.400024,590.76001,593.080017,590.780029,591.48999,,,,,,,
2014/7/10,573,585.25,572.099976,580.039978,1436200,580.039978,586.3040038,585.4847289,-4.730042,33.71543871,74.85463925,0,583.359985,578.400024,590.76001,593.080017,590.780029,,,,,,,
2014/7/11,581,588.22998,580.580017,586.650024,1511600,586.650024,586.4920042,585.5476416,0.960022,61.78351738,72.17943186,1,580.039978,583.359985,578.400024,590.76001,593.080017,,,,,,,
2014/7/14,590.599976,594.859985,586.690002,594.26001,1951600,594.26001,587.349005,586.9600063,9.590027,94.09761713,72.51726705,1,586.650024,580.039978,583.359985,578.400024,590.76001,,,,,,,
2014/7/15,595.150024,595.299988,585.309998,593.059998,1673800,593.059998,588.1880065,587.9983687,1.570008,89.00203516,72.58765628,0,594.26001,586.650024,580.039978,583.359985,578.400024,,,,,,,
2014/7/16,596.890015,597,590.25,590.619995,1440800,590.619995,588.101007,588.4405484,-0.160034,74.37751466,70.54108865,0,593.059998,594.26001,586.650024,580.039978,583.359985,,,,,,,
2014/7/17,588.969971,589.5,576.849976,580.820007,2935300,580.820007,587.1050048,587.1167302,-12.26001,35.02017106,64.94224965,0,590.619995,593.059998,594.26001,586.650024,580.039978,,,,,,,
2014/7/18,603.01001,606.700012,590.919983,605.109985,4871600,605.109985,588.3080016,590.390363,14.349975,95.40455102,64.81813561,1,580.820007,590.619995,593.059998,594.26001,586.650024,,,,,,,
2014/7/21,601.349976,604.159973,594.450012,598.440002,2237900,598.440002,589.0760008,592.2325449,20.039978,76.12716357,63.95185052,0,605.109985,580.820007,590.619995,593.059998,594.26001,,,,,,,
2014/7/22,599.700012,608.890015,599.26001,603.570007,1881600,603.570007,591.5929991,594.8678187,20.210022,85.53954237,69.01768351,1,598.440002,605.109985,580.820007,590.619995,593.059998,,,,,,,
2014/7/23,602.049988,607.049988,601.349976,605.190002,1106000,605.190002,593.7760008,597.3400011,25.150024,89.9428946,73.50104457,1,603.570007,598.440002,605.109985,580.820007,590.619995,,,,,,,
2014/7/24,605.530029,608.909973,601,603.01001,1355000,603.01001,596.073004,599.0189118,16.359986,81.5971193,78.28921262,0,605.190002,603.570007,598.440002,605.109985,580.820007,,,,,,,
2014/7/25,599.25,601,595.75,598.080017,1360000,598.080017,597.2160033,599.3838233,3.820007,66.21972235,78.73283312,0,603.01001,605.190002,603.570007,598.440002,605.109985,,,,,,,
2014/7/28,597.75,601.099976,592.590027,599.02002,1358100,599.02002,597.6920043,599.7118263,5.960022,69.15173448,76.23824486,1,598.080017,603.01001,605.190002,603.570007,598.440002,,,,,,,
2014/7/29,597.700012,598.48999,592.169983,593.950012,1366600,593.950012,597.7810057,599.0314641,3.330017,53.33760948,72.67180229,0,599.02002,598.080017,603.01001,605.190002,603.570007,,,,,,,
2014/7/30,595.809998,598.450012,592.700012,595.440002,1215100,595.440002,598.2630064,598.6058271,14.619995,57.9851146,71.03256228,1,593.950012,599.02002,598.080017,603.01001,605.190002,,,,,,,
2014/7/31,588.960022,591.98999,577.679993,579.549988,2309500,579.549988,598.1360045,595.2034601,-25.559997,5.987820037,68.12932718,0,595.440002,593.950012,599.02002,598.080017,603.01001,,,,,,,
2014/8/1,578.549988,583.429993,570.299988,573.599976,2213300,573.599976,594.9850036,590.742364,-24.840026,8.546980787,59.44357016,0,579.549988,595.440002,593.950012,599.02002,598.080017,,,,,,,
2014/8/4,576.51001,583.820007,572.26001,582.27002,1519400,582.27002,593.3680054,588.4305488,-21.299987,31.00242593,54.93109639,1,573.599976,579.549988,595.440002,593.950012,599.02002,,,,,,,
2014/8/5,579.380005,580.200012,570.309998,573.140015,1643800,573.140015,590.3250062,584.7527323,-32.049987,7.355680143,47.11271017,0,582.27002,573.599976,579.549988,595.440002,593.950012,,,,,,,
2014/8/6,569.5,578.640015,567.450012,574.48999,1322800,574.48999,587.255005,581.8736385,-28.52002,16.98018481,39.81643919,1,573.140015,582.27002,573.599976,579.549988,595.440002,,,,,,,
2014/8/7,576.049988,578.309998,569.429993,571.809998,1163000,571.809998,584.1350038,579.0654554,-26.270019,12.95688162,32.95241542,0,574.48999,573.140015,582.27002,573.599976,579.549988,,,,,,,
2014/8/8,572.02002,579.559998,569.02002,577.940002,1493300,577.940002,582.1210023,577.9390914,-21.080018,31.17385207,29.4478284,1,571.809998,574.48999,573.140015,582.27002,573.599976,,,,,,,
2014/8/11,579,579.690002,575.299988,577.25,1203400,577.25,579.9440003,577.0534547,-16.700012,31.57214867,25.68986981,0,577.940002,571.809998,574.48999,573.140015,582.27002,,,,,,,
2014/8/12,575,575.900024,569.909973,572.119995,1394500,572.119995,577.7609986,575.6309082,-23.320007,15.06446129,21.86255499,0,577.25,577.940002,571.809998,574.48999,573.140015,,,,,,,
2014/8/13,576.450012,586.130005,575.200012,584.559998,1899400,584.559998,576.6729982,576.8670899,5.01001,69.72290684,23.03633422,1,572.119995,577.25,577.940002,571.809998,574.48999,,,,,,,
2014/8/14,586.690002,587.799988,580.919983,584.650024,1272900,584.650024,577.1830018,578.3174583,11.050048,84.52104317,30.88965653,1,584.559998,572.119995,577.25,577.940002,571.809998,,,,,,,
2014/8/15,587.5,589.469971,580.76001,583.710022,1723400,583.710022,578.1940064,579.5041892,1.440002,73.84214476,37.41917293,0,584.650024,584.559998,572.119995,577.25,577.940002,,,,,,,
2014/8/18,587.099976,595.049988,586.549988,592.700012,1466000,592.700012,579.2370056,582.1416448,19.559997,91.4855868,43.46748902,1,583.710022,584.650024,584.559998,572.119995,577.25,,,,,,,
2014/8/19,595.590027,597.809998,594.440002,597.109985,1043200,597.109985,581.6340026,585.3912774,22.619995,97.69429077,52.50135008,1,592.700012,583.710022,584.650024,584.559998,572.119995,,,,,,,
2014/8/20,596.950012,596.98999,593,595.409973,967300,595.409973,583.7260009,587.8959993,23.599975,91.66367894,59.96969949,0,597.109985,592.700012,583.710022,584.650024,584.559998,,,,,,,
2014/8/21,594.900024,595.25,591.099976,592.419983,1132000,592.419983,585.7869994,589.4767233,14.479981,81.2781552,66.80182685,0,595.409973,597.109985,592.700012,583.710022,584.650024,,,,,,,
2014/8/22,593.27002,594.98999,589.799988,592.539978,877200,592.539978,587.246997,590.7045376,15.289978,81.11105635,71.79554728,1,592.419983,595.409973,597.109985,592.700012,583.710022,,,,,,,
2014/8/25,594.77002,595.580017,589.26001,590.570007,1295600,590.570007,588.5789977,591.3087212,18.450012,74.05023472,76.04335588,0,592.539978,592.419983,595.409973,597.109985,592.700012,,,,,,,
2014/8/26,592,592.049988,587.450012,588.119995,1471700,588.119995,590.1789977,591.2252662,3.559997,57.14281734,80.25119149,0,590.570007,592.539978,592.419983,595.409973,597.109985,,,,,,,
2014/8/27,587.809998,589.369995,580.900024,583,1364600,583,590.0229979,589.9199939,-1.650024,13.13778051,74.59267885,0,588.119995,590.570007,592.539978,592.419983,595.409973,,,,,,,
2014/8/28,580.02002,584.710022,577.880005,580.320007,1405800,580.320007,589.5899962,588.1558137,-3.390015,12.24286431,67.36486097,0,583,588.119995,590.570007,592.539978,592.419983,,,,,,,
2014/8/29,582.349976,582.900024,578.23999,582.359985,1206100,582.359985,589.4549925,586.8412662,-10.340027,22.47858291,62.22850478,1,580.320007,583,588.119995,590.570007,592.539978,,,,,,,
2014/9/2,582.950012,589.299988,582.400024,588.630005,1583000,588.630005,589.0479918,586.6912685,-8.47998,53.9388047,58.47382657,1,582.359985,580.320007,583,588.119995,590.570007,,,,,,,
2014/9/3,591.72998,594.48999,586.5,589.52002,1579000,589.52002,588.2889953,586.7770918,-5.889953,60.91064436,54.79546193,1,588.630005,582.359985,580.320007,583,588.119995,,,,,,,
2014/9/4,592.130005,598,590.599976,593.140015,1630800,593.140015,588.0619995,587.6590954,0.720032,75.84499897,53.21359394,1,589.52002,588.630005,582.359985,580.320007,583,,,,,,,
2014/9/5,595.130005,598.5,593.549988,597.780029,1799100,597.780029,588.5980041,589.4260099,5.240051,96.50838422,54.73661684,1,593.140015,589.52002,588.630005,582.359985,580.320007,,,,,,,
2014/9/8,599.140015,603.52002,598.02002,601.630005,1599200,601.630005,589.5070068,591.7954646,11.059998,92.62865096,55.8883763,1,597.780029,593.140015,589.52002,588.630005,582.359985,,,,,,,
2014/9/9,600.27002,600.599976,590.47998,591.969971,1571200,591.969971,589.6470032,592.2432762,3.849976,54.95303337,53.97865616,0,601.630005,597.780029,593.140015,589.52002,588.630005,,,,,,,
2014/9/10,591.73999,593.719971,587.140015,593.419983,1160100,593.419983,590.177002,592.9292726,10.419983,60.60830308,54.32520474,1,591.969971,601.630005,597.780029,593.140015,589.52002,,,,,,,
2014/9/11,590,591.950012,586.039978,591.109985,1501400,591.109985,590.9880005,593.0989058,10.789978,51.59895577,58.17132226,0,593.419983,591.969971,601.630005,597.780029,593.140015,,,,,,,
2014/9/12,590.390015,591.47998,583.280029,584.900024,1851500,584.900024,591.4460022,591.992001,2.540039,26.34503994,59.58153983,0,591.109985,593.419983,591.969971,601.630005,597.780029,,,,,,,
2014/9/15,582.23999,583.919983,577.01001,581.640015,1545400,581.640015,591.3740052,590.2090943,-6.98999,17.46511978,59.08019351,0,584.900024,591.109985,593.419983,591.969971,601.630005,,,,,,,
2014/9/16,580.950012,590.150024,580.950012,588.780029,1579600,588.780029,591.3890076,589.7374622,-0.739991,44.39839517,58.12615256,1,581.640015,584.900024,591.109985,593.419983,591.969971,,,,,,,
2014/9/17,589.51001,596.070007,587.119995,593.289978,1719500,593.289978,591.7660034,590.0830932,0.149963,61.41064451,58.17615258,1,588.780029,581.640015,584.900024,591.109985,593.419983,,,,,,,
2014/9/18,595.049988,597.559998,593.02002,597.27002,1494500,597.27002,592.1790039,591.0838235,-0.510009,76.42399984,58.23405266,1,593.289978,588.780029,581.640015,584.900024,591.109985,,,,,,,
2014/9/19,599.48999,605.400024,597.76001,605.400024,4191600,605.400024,592.9410034,593.4876453,3.770019,100,58.58321424,1,597.27002,593.289978,588.780029,581.640015,584.900024,,,,,,,
2014/9/22,602.5,603.799988,593.119995,597.27002,1782200,597.27002,592.5050049,594.2747393,5.300049,71.36315607,56.45666475,0,605.400024,597.27002,593.289978,588.780029,581.640015,,,,,,,
2014/9/23,595,596.650024,590.23999,591.179993,1403700,591.179993,592.4260071,594.033828,-2.23999,49.91185633,55.95254705,0,597.27002,605.400024,597.27002,593.289978,588.780029,,,,,,,
2014/9/24,591.570007,600.109985,590.299988,598.419983,1758000,598.419983,592.9260071,595.1236418,7.309998,75.41374583,57.43309132,1,591.179993,597.27002,605.400024,597.27002,593.289978,,,,,,,
2014/9/25,596.98999,598.070007,584.73999,585.25,1671000,585.25,592.3400086,593.7280041,0.349976,29.0242548,55.17562123,0,598.419983,591.179993,597.27002,605.400024,597.27002,,,,,,,
2014/9/26,585.929993,589.570007,585,587.900024,1289100,587.900024,592.6400086,592.9207342,6.260009,38.35860736,56.37697797,1,585.25,598.419983,591.179993,597.27002,605.400024,,,,,,,
2014/9/29,581.830017,589.309998,581.570007,587.809998,1143700,587.809998,593.2570069,592.0425505,-0.970031,28.05718868,57.43618486,0,587.900024,585.25,598.419983,591.179993,597.27002,,,,,,,
2014/9/30,587.48999,591,584.5,588.409973,1571500,588.409973,593.2200013,591.1612716,-4.880005,28.703152,55.86666054,1,587.809998,587.900024,585.25,598.419983,591.179993,,,,,,,
2014/10/1,586.799988,588.719971,578.02002,579.630005,1447700,579.630005,591.854004,588.6903632,-17.640015,5.880148885,50.31361098,0,588.409973,587.809998,587.900024,585.25,598.419983,,,,,,,
2014/10/2,578,583.23999,574.049988,580.880005,1536300,580.880005,590.2150025,586.6950906,-24.520019,21.7863131,44.84984231,1,579.630005,588.409973,587.809998,587.900024,585.25,,,,,,,
2014/10/3,584.099976,588.289978,583.5,586.25,1214500,586.25,588.3000001,585.9741811,-11.02002,41.0084437,38.95068668,1,580.880005,579.630005,588.409973,587.809998,587.900024,,,,,,,
2014/10/6,589.950012,592.400024,585.400024,587.780029,1286100,587.780029,587.351001,585.8796409,-3.399964,52.68627237,37.08299831,1,586.25,580.880005,579.630005,588.409973,587.809998,,,,,,,
2014/10/7,584.900024,585.849976,574.099976,574.099976,1545700,574.099976,585.6429993,583.4703636,-24.320007,0.191818902,32.11099456,0,587.780029,586.25,580.880005,579.630005,588.409973,,,,,,,
2014/10/8,574.789978,584.690002,567.640015,583.73999,2207900,583.73999,584.175,583.1243619,-1.51001,52.90824592,29.86044457,1,574.099976,587.780029,586.25,580.880005,579.630005,,,,,,,
2014/10/9,581.609985,582.530029,569.030029,570.809998,2411700,570.809998,582.7309998,580.6943615,-17.090026,12.8028346,28.23830255,0,583.73999,574.099976,587.780029,586.25,580.880005,,,,,,,
2014/10/10,567.469971,575.22998,555.01001,555.190002,2978700,555.190002,579.4599976,575.6869074,-32.619996,0.481390566,24.45058087,0,570.809998,583.73999,574.099976,587.780029,586.25,,,,,,,
2014/10/13,555.130005,560.880005,544.429993,544.75,2755800,544.75,575.1539978,569.3759987,-43.659973,0.667097755,21.71157178,0,555.190002,570.809998,583.73999,574.099976,587.780029,,,,,,,
2014/10/14,550.140015,558.630005,544.5,548.690002,2609900,548.690002,571.1820007,564.5643631,-30.940003,8.880563367,19.72931292,1,544.75,555.190002,570.809998,583.73999,574.099976,,,,,,,
2014/10/15,542.080017,543.919983,528.419983,540.72998,3836000,540.72998,567.2919982,559.0276321,-40.150025,19.2403706,21.06533509,0,548.690002,544.75,555.190002,570.809998,583.73999,,,,,,,
2014/10/16,527,540.98999,524.950012,536.919983,3805000,536.919983,562.895996,553.5054475,-49.330017,17.74643272,20.66134705,0,540.72998,548.690002,544.75,555.190002,570.809998,,,,,,,
2014/10/17,540.450012,543.450012,518.409973,522.969971,5996500,522.969971,556.5679931,546.2461703,-64.810058,6.162988048,17.17680149,0,536.919983,540.72998,548.690002,544.75,555.190002,,,,,,,
2014/10/20,520.450012,533.159973,519.140015,532.380005,2748200,532.380005,551.0279907,541.8483542,-41.719971,20.7147559,13.97964984,1,522.969971,536.919983,540.72998,548.690002,544.75,,,,,,,
2014/10/21,537.27002,538.77002,530.200012,538.030029,2459500,538.030029,547.420996,539.4850885,-45.709961,29.60176134,16.92064408,1,532.380005,522.969971,536.919983,540.72998,548.690002,,,,,,,
2014/10/22,541.049988,550.76001,540.22998,542.690002,2973700,542.690002,543.3159972,538.6249077,-28.119996,37.86651247,15.41647074,1,538.030029,532.380005,522.969971,536.919983,540.72998,,,,,,,
2014/10/23,548.280029,557.400024,545.5,553.650024,2151300,553.650024,541.5999998,540.5038217,-1.539978,62.02049746,20.33823702,1,542.690002,538.030029,532.380005,522.969971,536.919983,,,,,,,
2014/10/24,554.97998,555,545.159973,548.900024,2175400,548.900024,540.971002,541.8310988,4.150024,71.79191906,27.46928987,0,553.650024,542.690002,538.030029,532.380005,522.969971,,,,,,,
2014/10/27,547.76001,554,547.200012,549.880005,1596700,549.880005,541.4840025,543.4509176,1.190003,78.24467171,35.22704727,1,548.900024,553.650024,542.690002,538.030029,532.380005,,,,,,,
2014/10/28,551.710022,559.200012,550.429993,558.940002,1738700,558.940002,542.5090025,546.6247357,18.210022,99.36256496,44.27524743,1,549.880005,548.900024,553.650024,542.690002,538.030029,,,,,,,
2014/10/29,560.849976,564.969971,555.97998,558.450012,2053300,558.450012,544.2810057,549.523101,21.530029,85.99665103,50.95087547,0,558.940002,549.880005,548.900024,553.650024,542.690002,,,,,,,
2014/10/30,558.25,562.5,552.130005,560.27002,1612500,560.27002,546.6160094,552.4301945,37.300049,89.90560309,58.16679251,1,558.450012,558.940002,549.880005,548.900024,553.650024,,,,,,,
2014/10/31,568.299988,568.72998,564.809998,567.869995,2340500,567.869995,551.1060118,556.2945555,35.48999,98.26580842,67.37707454,1,560.27002,558.450012,558.940002,549.880005,548.900024,,,,,,,
2014/11/3,563.530029,567.150024,561.630005,563.77002,1541700,563.77002,554.2450133,558.5971025,25.739991,87.12700722,74.01829968,0,567.869995,560.27002,558.450012,558.940002,549.880005,,,,,,,
2014/11/4,561.159973,564.789978,558.299988,564.190002,1386300,564.190002,556.8610106,560.4052823,21.5,84.07025263,79.46514881,1,563.77002,567.869995,560.27002,558.450012,558.940002,,,,,,,
2014/11/5,566.789978,566.900024,554.150024,555.950012,1645300,555.950012,558.1870116,560.2396461,2.299988,45.7786839,80.25636595,0,564.190002,563.77002,567.869995,560.27002,558.450012,,,,,,,
2014/11/6,555.5,556.799988,550.580017,551.690002,1650700,551.690002,557.9910094,559.0583717,2.789978,27.70482419,76.82479862,0,555.950012,564.190002,563.77002,567.869995,560.27002,,,,,,,
2014/11/7,555.599976,555.599976,549.349976,551.820007,1589100,551.820007,558.2830077,557.9363712,1.940002,21.45843877,71.79145059,1,551.690002,555.950012,564.190002,563.77002,567.869995,,,,,,,
2014/11/10,552.400024,560.630005,551.619995,558.22998,1304500,558.22998,559.1180052,557.9267298,-0.710022,45.82044462,68.54902788,1,551.820007,551.690002,555.950012,564.190002,563.77002,,,,,,,
2014/11/11,558.52002,562.5,556.23999,561.289978,1098300,561.289978,559.3530028,558.321634,2.839966,61.60990472,64.77376186,1,558.22998,551.820007,551.690002,555.950012,564.190002,,,,,,,
2014/11/12,561.150024,561.25,555.5,558.25,1094100,558.25,559.3330016,558.121088,-2.02002,45.92374697,60.76647145,0,561.289978,558.22998,551.820007,551.690002,555.950012,,,,,,,
2014/11/13,560.809998,560.820007,554.090027,556.440002,1511000,556.440002,558.9499998,557.5950881,-11.429993,36.58423394,55.43433454,0,558.25,561.289978,558.22998,551.820007,551.690002,,,,,,,
2014/11/14,558,558,552.51001,555.190002,1425100,555.190002,557.6820005,556.9114521,-8.580018,32.80904636,48.88865833,0,556.440002,558.25,561.289978,558.22998,551.820007,,,,,,,
2014/11/17,555.190002,555.190002,544.440002,546.640015,1680600,546.640015,555.969,554.9038184,-17.549987,9.795239738,41.15548158,0,555.190002,556.440002,558.25,561.289978,558.22998,,,,,,,
